Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
Tanzania,TZA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.664482,1454.746985,1415.125749,1385.48295,1363.303562,1370.84004,1394.497176,1407.132971,1423.738176,1456.201993,1489.654441,1538.046471,1604.36825,1667.92031,1747.895795,1836.148929,1864.770405,1961.28153,2006.642789,2048.891202,2111.195068,2206.910779,2247.855226,2335.963263,2421.20802,2510.235057
Thailand,THA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6650.693077,7138.734364,7644.240294,8207.321264,8790.432379,9417.108379,9847.565651,9471.065514,8647.231027,8937.117919,9228.210149,9437.38993,9904.991395,10505.6138,11066.07944,11449.08154,11961.47053,12577.54928,12775.40352,12662.99363,13584.20912,13654.27246,14584.67251,14914.96925,14975.96022,15345.35559
Timor-Leste,TMP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.043794,1412.761366,1608.551236,1452.998887,1366.492127,1326.067932,1384.971949,1283.738923,1406.493263,1579.03331,1753.544554,1885.36461,1965.522007,2038.435706,2039.420018,2094.718074,2126.04369
Togo,TGO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350.132563,1306.218353,1223.530827,1014.12885,1138.375779,1198.00442,1271.612888,1417.798211,1349.74007,1347.447989,1302.042194,1247.218803,1202.989815,1228.935862,1221.385837,1202.645811,1217.772092,1212.201295,1205.906314,1214.757473,1229.475497,1255.087825,1280.598685,1296.218717,1337.199075,1373.84087
Tonga,TON,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572.427597,3795.533524,3800.432117,3937.913229,4126.63277,4270.390601,4258.170781,4237.059956,4333.804684,4480.721365,4608.058674,4748.035306,4881.914159,4957.102959,4964.085554,5010.782715,4925.174173,4669.585173,4754.175292,4778.564849,4952.197527,5030.652213,5039.966456,4887.858183,4971.515216,NA
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12127.87627,12372.12945,12093.80024,11851.70647,12216.3475,12652.17738,13506.90346,14518.63079,15673.73231,16901.53621,18133.38408,18823.91342,20231.14538,23040.80044,24747.50374,26154.4105,29467.84707,30724.53506,31618.6215,30087.37057,29912.96952,29765.01193,30018.94199,30390.31044,30497.22445,30677.16451
Tunisia,TUN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5696.02616,5801.885775,6128.268682,6202.342568,6243.965746,6268.231063,6618.77574,6883.776491,7121.576616,7454.837092,7727.011533,7938.814935,7962.70355,8260.1242,8693.397042,8909.840596,9285.521765,9814.354205,10127.45587,10325.02139,10578.56155,10203.80122,10479.52928,10613.21992,10748.61843,10726.14232
Turkey,TUR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10670.17263,10567.96052,10920.8025,11570.56027,10857.85346,11530.41656,12187.81477,12906.72747,12999.9866,12370.76614,13011.53439,12090.01461,12649.35964,13127.04909,14160.30913,15149.353,15994.7171,16546.18479,16458.94993,15463.0975,16634.15822,17796.47519,17851.60333,18264.64075,18500.68769,18958.62498
Turkmenistan,TKM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8352.957997,7747.865245,6402.273241,6319.333213,5093.904497,4622.735827,4840.367185,4221.011369,4459.709137,5132.349273,5350.519392,5521.18978,5477.137395,5597.930125,5816.729204,6504.673498,7137.239477,7834.154203,8877.405593,9302.738201,10031.58746,11360.50215,12459.82739,13554.78289,14761.89752,15527.40393
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2369.283753,2440.699557,2495.814312,2585.627669,2839.106248,2685.62537,2515.438706,2756.94536,3172.024081,3109.096494,3064.209833,3097.183526,3320.746089,3189.964086,3128.561025,2995.404267,3047.527959,3230.441115,3479.782322,3318.747485,3221.923174,3488.248359,3488.663574,3528.227653,3592.181544,NA
Uganda,UGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.3516579,789.5508855,790.2437334,828.98551,854.7231092,924.1836511,977.9172613,997.5431024,1015.680162,1064.617415,1064.267338,1083.981963,1140.473352,1174.376411,1212.824865,1246.965615,1335.789327,1400.309589,1472.073958,1526.985456,1553.503803,1648.531066,1665.809358,1665.130436,1689.436629,1717.829206
Ukraine,UKR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10490.3717,9588.022019,8633.210502,7400.933145,5731.959997,5072.59425,4606.028988,4508.741991,4462.783951,4496.052775,4809.489188,5305.036783,5636.631266,6216.715183,7022.007071,7264.641306,7847.839784,8518.506648,8761.745634,7498.220534,7844.248014,8281.867126,8318.961574,8337.925828,8238.316118,7449.767985
United Arab Emirates,ARE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114518.8254,109361.9809,107096.2781,102899.4554,104569.2972,106250.3979,107057.2513,110135.5607,104859.0794,102274.9241,107206.4607,103039.8552,100068.0353,101915.9924,101831.7277,94720.43485,90171.06161,80056.28637,71955.57546,61057.30831,57406.73775,57594.12668,60066.53823,62056.15141,64562.62007,66102.19177
United Kingdom,GBR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26618.02466,26202.26858,26248.15837,26875.28774,27885.65718,28513.32596,29199.56355,30027.01127,30950.54045,31807.72573,32898.29567,33675.74892,34369.78477,35351.5938,36025.75319,36851.31787,37555.16875,38227.53239,37750.77376,35895.7406,36163.99892,36590.15937,36765.05384,37308.51247,38084.87025,38657.78827
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37062.13026,36543.08492,37321.12904,37843.57328,38891.6982,39476.26582,40500.79542,41811.63877,43166.08185,44672.54941,45986.05271,45977.54999,46366.57797,47260.04194,48597.33736,49762.2379,50598.94836,51011.42503,50383.84056,48557.86764,49372.83148,49781.80066,50502.76025,50878.44414,51708.40315,52549.00652
Uruguay,URY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9840.726399,10117.20348,10840.72516,11047.22325,11764.81026,11511.0787,12066.23481,13005.62308,13506.1277,13175.44318,12874.77639,12358.03757,11400.23461,11499.40964,12080.45626,12975.77209,13485.56296,14330.2561,15307.82141,15900.80089,17082.40972,17904.81986,18477.50968,19270.77966,19827.73894,19952.25325
Uzbekistan,UZB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031.502417,2952.949985,2561.459498,2446.317913,2274.026816,2213.207152,2208.189438,2279.631135,2339.693458,2414.137336,2471.438399,2542.842595,2612.388626,2690.616033,2864.551754,3029.619482,3211.356162,3480.0676,3732.865396,3967.710668,4185.14253,4412.474193,4704.529435,5002.14966,5316.872673,5642.823578
Vanuatu,VUT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549.30534,2557.036853,2547.898852,2493.588783,2646.633513,2609.418694,2614.754419,2693.031569,2760.446397,2719.71496,2822.993392,2663.628628,2466.64226,2507.819418,2541.567414,2609.477547,2760.954012,2833.604396,2944.326791,2970.071674,2947.983034,2915.239621,2899.012135,2889.926817,2891.219503,NA
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14450.68166,15489.9485,16059.67018,15752.09861,15054.34181,15323.49563,14982.21396,15620.30966,15361.94742,14169.61032,14417.1038,14632.26768,13095.51769,11865.76475,13791.8933,14956.52693,16160.12356,17289.26159,17913.00213,17071.07923,16563.39559,17001.91324,17701.8136,17689.6309,16769.32678,15602.89237
Vietnam,VNM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.138873,1561.625476,1666.709595,1770.367069,1894.746428,2041.756291,2197.021399,2339.34429,2436.506187,2514.807674,2649.719416,2778.396104,2919.948932,3085.334219,3278.378963,3484.909061,3686.955728,3907.265357,4084.823662,4259.960398,4486.261073,4715.886349,4910.314336,5121.740811,5370.20998,5667.998051
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,WBG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2723.375765,2789.676154,2861.674161,3391.342094,4163.552776,4787.298389,4202.922588,3832.445341,3682.804267,3930.803243,4164.754452,4503.798062,4188.939792,4012.739788,3563.819118,4187.253213,4162.701637,4356.341825,4841.813486,4498.302206,4319.528283,4714.924621
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392.116292,3430.602365,3523.337097,3479.62302,3539.692072,3585.264824,3616.732547,3686.031137,3795.967953,3831.270718,3955.916873,3991.745412,4032.990572,4067.087716,4110.360156,4218.962277,4231.059747,4249.986456,4297.502251,4352.07337,4374.902313,3616.243909,3609.08222,3663.307829,NA,NA
Zambia,ZMB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2307.432649,2246.394745,2152.019573,2241.56668,1997.308576,2002.924896,2071.769693,2093.206031,2028.88686,2066.617865,2091.193628,2146.410291,2187.001215,2280.338335,2378.33271,2483.087157,2606.217755,2744.72391,2873.308025,3046.869827,3261.739091,3342.570854,3487.950405,3556.426862,3622.220135,3625.806426
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2526.072205,2596.887816,2307.728001,2282.936379,2445.902676,2406.503921,2612.338217,2641.840651,2680.964239,2627.390567,2521.347514,2536.539749,2295.017113,1892.639787,1769.747409,1653.692238,1578.996239,1501.878276,1218.401381,1270.089651,1388.973047,1523.621784,1648.754684,1684.226271,1709.144002,1687.976025
